UniqueID,rank,molecularFormula,adduct,precursorFormula,ZodiacScore,SiriusScore,TreeScore,IsotopeScore,numExplainedPeaks,explainedIntensity,medianMassErrorFragmentPeaks_ppm_,medianAbsoluteMassErrorFragmentPeaks_ppm_,massErrorPrecursor_ppm_,ionMass,retentionTimeInSeconds,id,ms2_id,num_strains_sig
met_2478,318,C43H80O3,[M + H]+,C43H80O3,1,61.25990922,61.25990922,0,8,0.390807175,-3.413216428,3.413216428,1.048804673,645.6187,446.28,429_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime446.28scanNumNApre,429,0
met_2486,1137,C43H87N3O5,[M + H]+,C43H87N3O5,0.92361809,5.134970436,5.134970436,0,2,0.101029917,-2.706082737,2.706082737,-2.132103226,726.6703,431.39,1708_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime431.39scanNumNApre,1708,0
met_2513,1719,C36H67N5,[M + H]+,C36H67N5,0.5,84.07434341,84.07434341,0,26,0.969210254,-3.436624107,3.436624107,-1.268251529,570.5462,416.93,3386_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime416.93scanNumNApre,3386,0
met_253,1166,C42H76N4O5,[M + K]+,C42H76N4O5,0.908542714,41.54452395,41.54452395,0,9,0.866302441,-3.513879322,3.513879322,-4.406948568,755.5414,198.4,1984_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime198.4scanNumNAprec,1984,0
met_2548,1229,C39H66NO9P,[M + H]+,C39H66NO9P,0.874371859,7.212940106,7.212940106,0,3,0.171721487,-2.529914695,2.529914695,-2.202729024,724.4532,119.7,1678_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime119.7scanNumNAprec,1678,0
met_256,1183,C44H78NO8P,[M + H]+,C44H78NO8P,0.899497487,15.6241582,15.6241582,0,8,0.992691229,-1.734200381,1.734200381,1.304792321,780.5548,204.67,2282_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime204.67scanNumNApre,2282,0
met_2561,1061,C41H76NO10P,[M + H]+,C41H76NO10P,0.951758794,31.8739881,31.8739881,0,7,0.627976937,-0.143958404,0.433658086,0.95449776,774.5287,155.66,2197_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime155.66scanNumNApre,2197,0
met_2569,897,C46H86NO7P,[M + H]+,C46H86NO7P,0.981909548,31.21736646,31.21736646,0,7,0.802641179,-1.753991391,1.753991391,2.928390929,796.6238,327.38,2493_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime327.38scanNumNApre,2493,0
met_2578,1227,C39H73N9O5,[M + Na]+,C39H73N9O5,0.87638191,30.73489189,30.73489189,0,10,0.648628295,-2.285995319,2.285995319,-2.319266512,770.5609,283.13,2143_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime283.13scanNumNApre,2143,0
met_2581,1310,C23H44NO8P,[M + H]+,C23H44NO8P,0.829145729,24.69384025,24.69384025,0,6,0.606923506,-1.414363729,1.414363729,0.949951687,494.2882,77.11,2479_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime77.11scanNumNAprec,2479,0
met_2605,2213,C32H59N13O10,[M + H]+,C32H59N13O10,0.065829146,1.730316863,1.730316863,0,4,0.115208778,-0.507894805,2.244927135,-3.511375778,786.4553,120.22,2353_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime120.22scanNumNApre,2353,0
met_2608,1801,C44H71NO7,[M + Na]+,C44H71NO7,0.468341709,5.396221465,5.396221465,0,3,0.227197893,-2.999040945,2.999040945,0.835907984,748.5129,148.93,1897_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime148.93scanNumNApre,1897,0
met_2675,571,C18H37N,[M + H]+,C18H37N,1,2.602851519,2.602851519,0,2,0.055636896,-0.75751633,0.75751633,0.459798395,268.3,119.46,3459_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime119.46scanNumNApre,3459,0
met_2812,225,C45H91NO4,[M + H]+,C45H91NO4,1,81.44060858,81.44060858,0,12,0.541771304,-2.558402462,2.558402462,1.847684856,710.7034,540.14,1564_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime540.14scanNumNApre,1564,0
met_2820,1788,C36H69N5O,[M + H]+,C36H69N5O,0.485929648,11.43985456,11.43985456,0,4,0.184296619,-1.821156224,1.821156224,-1.679159249,588.5565,243.1,3705_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime243.1scanNumNAprec,3705,0
met_2860,254,C48H95NO6,[M + H]+,C48H95NO6,1,76.76527285,76.76527285,0,13,0.42892512,-2.798583775,2.798583775,1.895670227,782.7247,491.77,2318_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime491.77scanNumNApre,2318,0
met_2862,1272,C45H76NO10P,[M + H]+,C45H76NO10P,0.851256281,23.73184631,23.73184631,0,6,0.667114695,-2.287192142,2.287192142,-4.329007249,822.5244,158.49,2803_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime158.49scanNumNApre,2803,0
met_2869,513,C50H86O,[M + H]+,C50H86O,1,13.57533832,13.57533832,0,4,0.155408294,-3.413216428,3.413216428,2.92204424,703.6772,455.13,1522_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime455.13scanNumNApre,1522,0
met_2871,852,C46H89NO4,[M + H]+,C46H89NO4,0.986934673,4.381830141,4.381830141,0,2,0.056764831,-4.624953734,4.624953734,4.250401746,720.6895,464.14,1654_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime464.14scanNumNApre,1654,0
met_2893,2208,C36H69N7O9,[M + Na]+,C36H69N7O9,0.075879397,1,1,0,1,0,NaN,NaN,-2.214587089,766.5032,177.39,2101_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime177.39scanNumNApre,2101,0
met_2906,133,C47H85NO6,[M + K]+,C47H85NO6,1,101.4683173,101.4683173,0,14,0.604830526,-2.384933218,2.384933218,0.441346581,798.6012,383.9,2524_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime383.9scanNumNAprec,2524,0
met_2928,2046,C47H88O7,[M + K]+,C47H88O7,0.264321608,6,6,0,1,0,NaN,NaN,2.285593291,803.618,426.36,2573_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime426.36scanNumNApre,2573,0
met_2933,1518,C48H95NO7,[M + H]+,C48H95NO7,0.653266332,4.554241037,4.554241037,0,3,0.801575203,-2.671571096,2.671571096,1.589003484,798.7194,415.6,2529_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime415.6scanNumNAprec,2529,0
met_2984,483,C21H40O3,[M + H]+,C21H40O3,1,20.19120879,20.19120879,0,3,0.182899628,-2.298571835,2.298571835,0.229729674,341.3051,159.45,1285_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime159.45scanNumNApre,1285,0
met_2986,35,C40H77NO6,[M + H]+,C40H77NO6,1,144.2088763,144.2088763,0,21,0.520168856,-2.691819784,2.746887367,1.846237194,668.5836,410.58,1300_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime410.58scanNumNApre,1300,0
met_2992,2007,C40H81N5O2,[M + K]+,C40H81N5O2,0.304020101,1,1,0,1,0,NaN,NaN,3.010325883,702.6043,412.01,1515_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime412.01scanNumNApre,1515,0
met_3050,334,C43H85NO6,[M + H]+,C43H85NO6,1,58.27296197,58.27296197,0,22,0.914551816,-1.333244541,1.333244541,1.731725939,712.6462,410.83,1580_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime410.83scanNumNApre,1580,0
met_3051,915,C22H41NO4,[M + H]+,C22H41NO4,0.979899497,9.168576317,9.168576317,0,2,0.278919554,-2.420609757,2.420609757,0.949116001,384.3112,84.22,1589_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime84.22scanNumNAprec,1589,0
met_3077,1617,C47H89NO11,[M + H]+,C47H89NO11,0.550753769,43.26649245,43.26649245,0,8,0.475990976,-1.460236419,1.701416886,-3.242912747,844.6481,347.28,3074_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime347.28scanNumNApre,3074,0
met_3079,163,C46H67NO5,[M + H]+,C46H67NO5,1,93.46658454,93.46658454,0,20,0.704336399,-1.620847568,1.620847568,-1.400538287,714.5082,242.08,1594_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime242.08scanNumNApre,1594,0
met_3080,831,C44H76NO7P,[M + H]+,C44H76NO7P,0.988442211,37.12230683,37.12230683,0,8,0.778133875,-1.829737256,1.829737256,3.649807237,762.546,288.59,2062_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime288.59scanNumNApre,2062,0
met_3085,542,C46H84NO8P,[M + H]+,C46H84NO8P,1,9.384185611,9.384185611,0,4,0.421593332,-2.622695201,2.622695201,-1.64289548,810.5994,335.06,2668_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime335.06scanNumNApre,2668,0
met_3086,904,C10H19NO4,[M + H]+,C10H19NO4,0.980904523,17.34514927,17.34514927,0,6,1,-0.147418027,0.39567012,0.070871924,218.1387,43.38,2376_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime43.38scanNumNAprec,2376,0
met_3090,1097,C46H82NO10P,[M + H]+,C46H82NO10P,0.94120603,28.7533044,28.7533044,0,7,0.887610164,-2.1982388,2.1982388,3.199102509,840.5776,171.9,3030_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime171.9scanNumNAprec,3030,0
met_3091,1663,C46H84NO10P,[M + H]+,C46H84NO10P,0.517085427,30.25657153,30.25657153,0,7,0.825438027,-3.641112228,3.641112228,-0.072360287,842.5905,172.1,3052_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime172.1scanNumNAprec,3052,0
met_3101,2117,C55H90O6,[M + H]+,C55H90O6,0.207035176,6,6,0,1,0,NaN,NaN,-0.609961053,847.6805,459.5,3102_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime459.5scanNumNAprec,3102,0
met_3156,1791,C40H75N5O2,[M + H]+,C40H75N5O2,0.483919598,22.27468655,22.27468655,0,5,0.151555794,-4.395203677,4.395203677,-0.080613646,658.5993,290.16,952_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime290.16scanNumNApre,952,0
met_3175,1910,C50H93N3O5,[M + Na]+,C50H93N3O5,0.351758794,2.033738672,2.033738672,0,3,0.16392243,-1.371536633,1.371536633,1.020892186,838.7016,378.31,3011_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime378.31scanNumNApre,3011,0
met_3183,301,C44H85NO3,[M + H]+,C44H85NO3,1,66.20471852,66.20471852,0,12,0.356896371,-3.413216428,3.413216428,1.445284449,676.6612,452.71,1344_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime452.71scanNumNApre,1344,0
met_3194,313,C17H37NO2,[M + H]+,C17H37NO2,1,62.57581552,62.57581552,0,19,0.901860721,-2.65520942,2.65520942,1.713980945,288.2902,92.58,4185_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime92.58scanNumNAprec,4185,0
met_3202,1020,C43H89N2O8P,[M + H]+,C43H89N2O8P,0.96080402,31.63058089,31.63058089,0,7,0.834245077,-2.371585065,2.371585065,0.33908173,793.6432,294.64,2458_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime294.64scanNumNApre,2458,0
met_3243,780,C48H96O9,[M + H]+,C48H96O9,0.992462312,21.63602245,21.63602245,0,5,0.271281572,-1.610964902,2.298535757,-4.293829751,817.7092,441.37,2759_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime441.37scanNumNApre,2759,0
met_3254,1583,C37H75NO4,[M + H]+,C37H75NO4,0.589949749,1,1,0,1,0,NaN,NaN,1.025210452,598.5775,418,3998_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime418scanNumNAprecMz,3998,0
met_3286,1060,C39H75NO2,[M + H]+,C39H75NO2,0.952261307,1,1,0,1,0,NaN,NaN,1.596557853,590.588,408.6,3811_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime408.6scanNumNAprec,3811,0
met_3317,341,C39H74O7,[M + H]+,C39H74O7,1,56.9252977,56.9252977,0,16,0.846167872,-2.538315441,2.538315441,1.782986076,655.5519,354.27,812_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime354.27scanNumNApre,812,0
met_333,1169,C48H93NO3,[M + H]+,C48H93NO3,0.907035176,2.818737627,2.818737627,0,2,0.343778521,-3.130887015,3.130887015,0.788444738,732.7234,446.87,1751_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime446.87scanNumNApre,1751,0
met_3357,1353,C29H52N11O4P,[M + H]+,C29H52N11O4P,0.791959799,13.88815807,13.88815807,0,5,0.66418258,-3.307323873,3.307323873,2.748716349,650.4032,125.9,631_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime125.9scanNumNAprec,631,0
met_3388,1160,C42H72NO13P,[M + H]+,C42H72NO13P,0.911557789,25.45449262,25.45449262,0,7,0.705500705,-2.347130974,2.59824111,-0.366590029,830.4811,127.87,2904_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime127.87scanNumNApre,2904,0
met_3414,1758,C54H96O4,[M + K]+,C54H96O4,0.494472362,6,6,0,1,0,NaN,NaN,-2.382530554,847.692,289.63,3103_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime289.63scanNumNApre,3103,0
met_343,196,C37H66O4,[M + H]+,C37H66O4,1,86.71800572,86.71800572,0,18,0.727272727,-2.419394304,2.419394304,1.238837238,575.5041,261.51,3448_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime261.51scanNumNApre,3448,0
met_3438,1111,C41H82O10,[M + H]+,C41H82O10,0.936180905,5.798378013,5.798378013,0,1,0,NaN,NaN,-2.957161793,735.5959,327.14,1767_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime327.14scanNumNApre,1767,0
met_344,404,C41H80O3,[M + H]+,C41H80O3,1,41.62672753,41.62672753,0,6,0.39346339,-2.729388839,2.729388839,1.571908049,621.619,457.57,4743_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime457.57scanNumNApre,4743,0
met_3479,495,C39H79NO6,[M + H]+,C39H79NO6,1,17.15454299,17.15454299,0,5,0.500397984,-1.530274,2.645774763,2.253721586,658.5995,318.28,946_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime318.28scanNumNApre,946,0
met_3496,943,C26H53NO4,[M + H]+,C26H53NO4,0.97638191,4.216801079,4.216801079,0,3,0.990867089,-0.75523125,0.75523125,0.369869705,444.4049,134.79,2035_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime134.79scanNumNApre,2035,0
met_3501,430,C34H69NO5,[M + H]+,C34H69NO5,1,36.03599706,36.03599706,0,6,0.742052023,-2.706082737,2.706082737,2.181978969,572.5261,405.06,3406_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime405.06scanNumNApre,3406,0
met_3548,259,C45H89NO6,[M + H]+,C45H89NO6,1,75.27766658,75.27766658,0,16,0.804668859,-2.384933218,2.384933218,1.260981045,740.6772,456.57,1818_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime456.57scanNumNApre,1818,0
met_3643,1241,C41H70N7O9P,[M + H]+,C41H70N7O9P,0.867336683,23.46770891,23.46770891,0,6,0.634022989,-2.622695201,2.622695201,-1.362698694,836.5034,139.58,2973_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime139.58scanNumNApre,2973,0
met_3650,1309,C47H75NO5,[M + H]+,C47H75NO5,0.829145729,30.14869636,30.14869636,0,6,0.249543962,-1.52580466,1.52580466,-0.954233144,734.5711,363.74,1761_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime363.74scanNumNApre,1761,0
met_3682,399,C41H81NO4,[M + H]+,C41H81NO4,1,43.24009661,43.24009661,0,6,0.397615708,-2.851014672,2.851014672,1.01662734,652.6245,478.69,747_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime478.69scanNumNApre,747,0
met_3684,1159,C42H80NO10P,[M + H]+,C42H80NO10P,0.911557789,30.19516438,30.19516438,0,7,0.787351054,-1.517210841,1.517210841,1.567442226,790.5605,163.18,2416_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime163.18scanNumNApre,2416,0
met_3690,1456,C43H86NO8P,[M + H]+,C43H86NO8P,0.714070352,39.23853432,39.23853432,0,9,0.863676406,-1.927337655,1.927337655,2.083657486,776.618,351.15,2232_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime351.15scanNumNApre,2232,0
met_3693,1139,C56H100O4,[M + H]+,C56H100O4,0.922613065,50.86940354,50.86940354,0,9,0.313816198,-2.289715858,2.633410308,-3.268370646,837.7667,498.42,2998_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime498.42scanNumNApre,2998,0
met_3694,707,C25H45N,[M + H]+,C25H45N,0.996984925,16.88502087,16.88502087,0,3,0.197221466,-1.647574621,1.647574621,0.341622325,360.3626,119.31,1421_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime119.31scanNumNApre,1421,0
met_3710,1828,C41H73NO6,[M + H]+,C41H73NO6,0.451256281,8.025059971,8.025059971,0,2,0.096551724,-0.020055764,0.020055764,2.711527671,676.5529,351,1340_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime351scanNumNAprecMz,1340,0
met_3760,235,C45H71NO5,[M + H]+,C45H71NO5,1,79.90376631,79.90376631,0,18,0.853893866,-3.012529084,3.012529084,-1.416515411,706.5395,307.86,1540_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime307.86scanNumNApre,1540,0
met_3779,1771,C32H60FN3O8,[M + H]+,C32H60FN3O8,0.491457286,7.001398925,7.001398925,0,6,0.372315036,2.68407695,2.68407695,2.33187659,634.4452,159.48,5227_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime159.48scanNumNApre,5227,0
met_3944,1825,C54H97NO3,[M + K]+,C54H97NO3,0.451758794,42.12995924,42.12995924,0,12,0.820625167,-2.622695201,2.622695201,3.892623288,846.7133,407.56,3099_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime407.56scanNumNApre,3099,0
met_3949,882,C39H78NO8P,[M + H]+,C39H78NO8P,0.983919598,18.0506369,18.0506369,0,8,0.994549078,-1.734200381,1.734200381,2.384912626,720.5555,246.84,1649_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime246.84scanNumNApre,1649,0
met_4042,1356,C44H88NO8P,[M + H]+,C44H88NO8P,0.788944724,9.811687904,9.811687904,0,5,0.157024793,-2.45713217,2.45713217,2.868762346,790.6343,419.47,2425_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime419.47scanNumNApre,2425,0
met_4058,1956,C34H62NO11P,[M + H]+,C34H62NO11P,0.336683417,11.11169411,11.11169411,0,4,0.443561208,-1.461202055,1.461202055,1.263858987,692.4142,123.11,1442_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime123.11scanNumNApre,1442,0
met_4078,642,C39H58O4,[M + H]+,C39H58O4,0.998994975,18.50548704,18.50548704,0,6,0.188016529,-3.454017666,3.454017666,2.05127791,591.442,445.67,3823_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime445.67scanNumNApre,3823,0
met_4190,800,C38H74NO8P,[M + H]+,C38H74NO8P,0.991457286,39.36201906,39.36201906,0,8,0.874282457,-1.734200381,1.734200381,1.729664892,704.5237,207,1527_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime207scanNumNAprecMz,1527,0
met_4276,379,C44H85NO6,[M + K]+,C44H85NO6,1,48.00322885,48.00322885,0,9,0.440083122,-2.231444356,2.231444356,2.166869253,762.6025,403.9,2071_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime403.9scanNumNAprec,2071,0
met_4303,600,C27H45NO4,[M + H]+,C27H45NO4,0.999497487,52.54613562,52.54613562,0,15,0.71034563,-2.162446287,2.162446287,1.482410132,448.3428,102.25,2067_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime102.25scanNumNApre,2067,0
met_4414,1410,C44H80NO11P,[M + H]+,C44H80NO11P,0.749748744,9.281194899,9.281194899,0,4,0.732214229,-2.830456703,2.830456703,1.474360301,830.5554,147.12,2906_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime147.12scanNumNApre,2906,0
met_4419,1113,C42H72NO8P,[M + H]+,C42H72NO8P,0.935678392,10.2297393,10.2297393,0,4,0.290905737,-2.287192142,2.287192142,2.223364438,750.5085,171.39,1923_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime171.39scanNumNApre,1923,0
met_4421,1822,C42H72NO11P,[M + H]+,C42H72NO11P,0.455276382,12.36426413,12.36426413,0,5,0.44947318,-2.454943672,2.99824406,-0.970839101,798.4908,147.31,2510_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime147.31scanNumNApre,2510,0
met_4439,868,C45H74NO8P,[M + H]+,C45H74NO8P,0.985427136,1.648216453,1.648216453,0,5,0.322580645,-2.065677378,2.065677378,-1.371440383,788.5214,206.45,2385_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime206.45scanNumNApre,2385,0
met_4447,155,C35H64O4,[M + H]+,C35H64O4,1,95.36027626,95.36027626,0,18,0.742170523,-1.898664018,1.898664018,0.47866361,549.488,259.04,3111_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime259.04scanNumNApre,3111,0
met_4462,590,C52H93NO6,[M + H]+,C52H93NO6,0.999497487,177.4099566,177.4099566,0,40,0.900995719,-2.825237106,2.825237106,1.609554223,828.7089,452.58,2887_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime452.58scanNumNApre,2887,0
met_4477,788,C23H42NO7P,[M + H]+,C23H42NO7P,0.991959799,71.14578819,71.14578819,0,13,0.695906433,-2.061262942,2.061262942,0.911724401,476.2776,80.22,2313_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime80.22scanNumNAprec,2313,0
met_4490,440,C47H77NO4,[M + H]+,C47H77NO4,1,32.64838796,32.64838796,0,7,0.668161435,-3.275586806,3.275586806,-1.854582863,720.5912,396.92,1650_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime396.92scanNumNApre,1650,0
met_4524,990,C45H92N2O3,[M + H]+,C45H92N2O3,0.967336683,49.25786454,49.25786454,0,11,0.525732899,-1.837626991,1.837626991,2.999412881,709.7202,414.45,1558_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime414.45scanNumNApre,1558,0
met_4525,1884,C46H91N3O2,[M + K]+,C46H91N3O2,0.383919598,1,1,0,1,0,NaN,NaN,-2.758462767,756.6722,416.2,1999_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime416.2scanNumNAprec,1999,0
met_4528,1141,C29H46N2O4,[M + H]+,C29H46N2O4,0.922613065,13.22206595,13.22206595,0,3,0.249076517,-1.404562538,1.404562538,0.13459627,487.3531,127.1,2428_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime127.1scanNumNAprec,2428,0
met_4668,934,C42H82NO8P,[M + H]+,C42H82NO8P,0.977386935,14.85906039,14.85906039,0,8,1,-1.829737256,1.829737256,2.390698432,760.5869,283.59,2039_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime283.59scanNumNApre,2039,0
met_4691,809,C47H90NO8P,[M + H]+,C47H90NO8P,0.990452261,38.09375921,38.09375921,0,8,0.904397307,-1.734200381,1.734200381,1.228600141,828.6487,374.03,2882_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime374.03scanNumNApre,2882,0
met_4712,445,C41H70O4,[M + H]+,C41H70O4,1,31.78812347,31.78812347,0,6,0.325052484,-2.384933218,2.384933218,1.13591665,627.5354,311.23,4949_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime311.23scanNumNApre,4949,0
met_4796,519,C39H81NO,[M + H]+,C39H81NO,1,12.1508596,12.1508596,0,5,0.44047619,-0.801579203,0.801579203,1.734871411,580.6401,404.04,3639_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime404.04scanNumNApre,3639,0
met_493,484,C46H75NO4,[M + H]+,C46H75NO4,1,20.0962583,20.0962583,0,4,0.401722201,-1.783377325,1.783377325,-2.386627907,706.5752,384.07,1544_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime384.07scanNumNApre,1544,0
met_4971,1671,C48H86O6,[M + H]+,C48H86O6,0.512060302,6,6,0,1,0,NaN,NaN,0.767558322,759.6503,472.78,2026_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime472.78scanNumNApre,2026,0
met_5009,905,C40H68O5,[M + H]+,C40H68O5,0.980904523,6,6,0,1,0,NaN,NaN,2.141761939,629.5153,324.07,5022_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime324.07scanNumNApre,5022,0
met_5163,1703,C43H81N5,[M + H]+,C43H81N5,0.504522613,3.725378229,3.725378229,0,2,0.679182772,-3.130887015,3.130887015,-0.110735634,668.6564,437.01,1302_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime437.01scanNumNApre,1302,0
met_528,593,C37H75NO6,[M + H]+,C37H75NO6,0.999497487,106.8868378,106.8868378,0,39,0.945553363,-3.082619633,3.082619633,1.561177189,630.5677,296.48,5094_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime296.48scanNumNApre,5094,0
met_5629,2155,C47H83NO4,[M + Na]+,C47H83NO4,0.164321608,1,1,0,1,0,NaN,NaN,-1.644139566,748.6202,374.46,1905_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime374.46scanNumNApre,1905,0
met_566,572,C50H99NO6,[M + H]+,C50H99NO6,1,1.789014319,1.789014319,0,2,0.235588313,-3.130887015,3.130887015,2.693360301,810.7567,428.35,2682_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime428.35scanNumNApre,2682,0
met_5791,908,C39H68O4,[M + H]+,C39H68O4,0.98040201,6,6,0,1,0,NaN,NaN,1.767009796,601.5201,356.97,4050_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime356.97scanNumNApre,4050,0
met_580,2230,C38H53N7O4,[M + H]+,C38H53N7O4,0.04321608,1,1,0,1,0,NaN,NaN,2.558459553,672.4249,150.21,1309_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime150.21scanNumNApre,1309,0
met_5800,829,C48H91NO8,[M + H]+,C48H91NO8,0.988442211,83.12669831,83.12669831,0,16,0.638181557,-2.209606663,2.209606663,2.164440141,810.6835,408,2680_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime408scanNumNAprecMz,2680,0
