ppm	blank_peak	blank_intensity_flag	align_score	solera_NMR_CDCL3_3	aos122_ga_ms2_NMR_CDCL3_4	aos127_ga_ms2_NMR_CDCL3_5	aos129_ga_ms2_NMR_CDCL3_6	aos142_ga_ms2_NMR_CDCL3_7	aos145_ga_ms2_NMR_CDCL3_8	aos149_ga_ms2_NMR_CDCL3_9	aos25_ga_ms2_NMR_CDCL3_10	aos27_ga_ms3_NMR_CDCL3_11	aos32_ga_ms2_NMR_CDCL3_12	aos43_ga_ms4_NMR_CDCL3_13	aos46_ga_ms2_NMR_CDCL3_14	aos48_ga_ms2_NMR_CDCL3_15	aos50_ga_ms2_NMR_CDCL3_16	aos54_ga_bku_NMR_CDCL3_17	aos58_ga_ms2_NMR_CDCL3_18	aos65_ga_ms2_NMR_CDCL3_19	aos67_ga_ms2_NMR_CDCL3_20	aos76_ga_ms2_NMR_CDCL3_21	aos78_ga_ms4_NMR_CDCL3_22	aos127_ga_ms3_NMR_CDCL3_24	aos106_co_ms2_NMR_CDCL3_25	aos99_ga_ms2_NMR_CDCL3_26	aos108_ga_ms2_NMR_CDCL3_27	aos113_ga_ms1_NMR_CDCL3_28	aos115_gt_ms1_NMR_CDCL3_29	aos165_ga_ms2_NMR_CDCL3_30	aos167_ga_ms3_NMR_CDCL3_31	aos170_ga_ms2_NMR_CDCL3_32	aos173_ga_ms2_NMR_CDCL3_33	aos174_ga_ms2_NMR_CDCL3_34	aos175_ga_ms2_NMR_CDCL3_35	aos188_ga_ms3_NMR_CDCL3_36	aos192_ga_ms2_NMR_CDCL3_37	aos199_ga_ms2_NMR_CDCL3_38	aos200_ga_ms2_NMR_CDCL3_39	aos53_ga_ms2_NMR_CDCL3_40	aos56_ga_ms2_NMR_CDCL3_41	pooled_natural_isolate_NMR_CDCL3_42	pooled_pd1074_NMR_CDCL3_43	solera_NMR_CDCL3_44	solera_NMR_CDCL3_49	aos184_ga_ms2_NMR_CDCL3_50	aos185_ga_ms2_NMR_CDCL3_51	aos27_ga_ms4_NMR_CDCL3_52	aos28_ga_ms2_NMR_CDCL3_53	aos35_ga_ms2_NMR_CDCL3_54	aos36_ga_ms2_NMR_CDCL3_55	aos37_ga_ms2_NMR_CDCL3_56	aos38_ga_ms2_NMR_CDCL3_57	aos40_ga_ms2_NMR_CDCL3_58	aos42_ga_ms2_NMR_CDCL3_59	aos43_ga_bku_NMR_CDCL3_60	aos54_ga_bku2_NMR_CDCL3_61	aos71_ga_ms2_NMR_CDCL3_62	aos74_ga_ms2_NMR_CDCL3_63	aos69_ga_ms1_NMR_CDCL3_64	aos86_ga_ms2_NMR_CDCL3_65	aos90_ga_ms3_NMR_CDCL3_66	aos98_ga_ms2_NMR_CDCL3_67	aos99_ga_ms2_NMR_CDCL3_68	aos73_ga_ms2_NMR_CDCL3_70	aos81_ga_ms2_NMR_CDCL3_71	aos87_co_ms3_NMR_CDCL3_72	aos100_ga_ms2_NMR_CDCL3_73	aos96_ga_ms2_NMR_CDCL3_74	aos82_ga_ms2_NMR_CDCL3_75	aos84_ga_ms2_NMR_CDCL3_76	aos92_ga_ms2_NMR_CDCL3_77	aos93_ga_ms2_NMR_CDCL3_78	aos95_ga_ms2_NMR_CDCL3_79	aos107_ga_bku_NMR_CDCL3_80	aos109_ga_ms2_NMR_CDCL3_81	aos111_ga_ms2_NMR_CDCL3_82	aos116_ga_ms2_NMR_CDCL3_83	aos113_ga_ms1_NMR_CDCL3_84	aos125_ga_ms2_NMR_CDCL3_85	aos134_ga_ms2_NMR_CDCL3_86	aos140_ga_ms3_NMR_CDCL3_87	aos171_ga_ms2_NMR_CDCL3_88	aos180_ga_ms2_NMR_CDCL3_89	pooled_mutant_NMR_CDCL3_90	pooled_pd1074_NMR_CDCL3_91	solera_NMR_CDCL3_92	solera_NMR_CDCL3_97	aos85_ga_ms3_NMR_CDCL3_98	aos181_ga_ms2_NMR_CDCL3_99	aos193_ga_ms3_NMR_CDCL3_100	aos196_ga_ms2_NMR_CDCL3_101	aos26_ga_ms2_NMR_CDCL3_102	aos39_ga_ms2_NMR_CDCL3_103	aos41_ga_ms2_NMR_CDCL3_104	aos33_ga_ms2_NMR_CDCL3_105	aos44_ga_ms2_NMR_CDCL3_106	aos47_ga_ms2_NMR_CDCL3_107	aos49_ga_ms2_NMR_CDCL3_108	aos51_ga_ms2_NMR_CDCL3_109	aos45_ga_ms2_NMR_CDCL3_110	aos54_ga_ms4_NMR_CDCL3_111	aos66_ga_ms2_NMR_CDCL3_112	aos70_ga_ms2_NMR_CDCL3_113	aos69_ga_ms3_NMR_CDCL3_114	aos75_ga_ms4_NMR_CDCL3_115	aos79_ga_ms2_NMR_CDCL3_116	aos83_ga_ms2_NMR_CDCL3_117	aos87_ga_ms3_NMR_CDCL3_118	aos91_ga_ms2_NMR_CDCL3_119	aos101_ga_ms2_NMR_CDCL3_121	aos102_ga_ms3_NMR_CDCL3_122	aos105_co_ms2_NMR_CDCL3_123	aos113_ga_ms1_NMR_CDCL3_124	aos114_ga_ms2_NMR_CDCL3_125	aos118_ga_ms2_NMR_CDCL3_126	aos120_ga_ms2_NMR_CDCL3_127	aos133_ga_ms2_NMR_CDCL3_128	aos135_ga_ms2_NMR_CDCL3_129	aos140_gt_ms3_NMR_CDCL3_130	aos166_ga_ms2_NMR_CDCL3_131	aos167_ga_ms4_NMR_CDCL3_132	aos169_ga_ms2_NMR_CDCL3_133	aos197_ga_ms1_NMR_CDCL3_134	aos196_ga_ms3_NMR_CDCL3_135	aos193_ga_ms2_NMR_CDCL3_136	aos198_ga_ms2_NMR_CDCL3_137	aos88_ga_ms2_NMR_CDCL3_138	aos94_ga_ms2_NMR_CDCL3_139	aos85_ga_ms2_NMR_CDCL3_140	aos99_ga_ms2_NMR_CDCL3_141	pooled_mutant_NMR_CDCL3_142	pooled_pd1074_NMR_CDCL3_143	solera_NMR_CDCL3_144
ppm_2_277	0	0	14.56	2325825242	1.59901E+11	1.77491E+11	81181485552	70309150032	37993491759	1.00119E+11	18160932593	24664264423	50020600302	41421815056	10678663994	65273923690	74256069309	34829642262	35566020380	17302776106	83877381851	90262011096	63321856278	1.57308E+11	2325825242	98795143241	47932709000	28224583457	8652685049	2.18519E+11	93124740878	31551994583	1.10289E+11	23154852694	1.01149E+11	56995480780	26394763298	52542557029	69592930526	11336890277	43714866236	1.12545E+11	89827248822	37629375385	37447411617	2325825242	86842640795	62611144744	6489465646	26357966612	9981980932	33727759086	62710543223	27665843285	1.20514E+11	54156265335	1.90405E+11	2325825242	2325825242	25209262369	40600027474	1.25542E+11	1.28292E+11	1.104E+11	56946275567	25347373565	63417594919	98521630093	88317019880	51980206999	96063404914	1.17241E+11	82146927775	28060108841	42878743564	71637715839	87543603098	86190348270	30362224389	60253607843	1.04066E+11	55693724025	16312446392	2325825242	85868986940	2325825242	2325825242	2325825242	26821614118	1.02791E+11	51750665585	2325825242	25554129861	76342791481	19594596761	2863589385	46131583167	20781898969	5451912201	58483711022	18582506860	31466869568	56246675945	19512270865	25582190863	1.18002E+11	78981841532	1.48751E+11	69887500135	73843996695	70985898296	57906438874	88294734409	23301016523	1.24867E+11	72358038572	2325825242	94934062560	2325825242	2325825242	32876165711	76798494474	14246018053	35872915412	36577819334	60771485260	22859843233	82694650301	57061053608	24053781631	1.17441E+11	65738445921	76202442900	2325825242
ppm_2_2858	1	0	14.51	26739490956	2.59329E+11	2.68852E+11	1.29569E+11	1.0592E+11	58480786780	1.61751E+11	32721186561	41324673755	91738348961	66007452920	18616627451	1.04885E+11	1.20131E+11	56429199701	49790697415	31720041955	1.43891E+11	1.67156E+11	1.09575E+11	2.66987E+11	93700716819	1.59627E+11	85121777774	50113529945	13151826763	1.55358E+11	1.48673E+11	51732079732	1.86944E+11	40396333217	1.69585E+11	86141930636	46698720972	87641009061	1.03274E+11	17680955162	63036032854	1.82192E+11	1.3532E+11	54407208242	36555945575	1.00861E+11	1.0927E+11	99738823620	10660736986	50450726100	18972093592	56973616689	98429284687	51696354010	1.83882E+11	85218247494	2.72637E+11	1.33007E+11	1.36512E+11	42721165102	69427515850	1.84809E+11	2.00269E+11	1.63459E+11	97685646737	43460531985	99675354183	1.25337E+11	1.0669E+11	82959903475	1.5695E+11	1.67731E+11	1.42335E+11	46752360220	60750003752	97463381529	1.27485E+11	1.34048E+11	52677808501	1.07311E+11	1.73702E+11	95124900055	28231943808	1.13388E+11	1.44786E+11	1.57795E+11	71439907197	3340751047	43470822081	1.43198E+11	82189287642	74433022567	39007454404	1.0207E+11	34387175336	3412060289	77155641551	36878369742	9016450383	97479657132	29557972194	55275465929	93717233926	35784532379	43082630333	1.60924E+11	1.0591E+11	2.3309E+11	1.07371E+11	1.01881E+11	1.08984E+11	86274549219	1.19799E+11	39331678961	1.56613E+11	1.16756E+11	75578936325	1.44075E+11	70657394054	91929161743	53919091755	1.24148E+11	24011861777	58088925312	64590270464	92914371181	39291403742	1.41637E+11	3340751047	41349643378	1.7412E+11	1.05146E+11	1.22181E+11	3340751047
ppm_2_2937	1	0	20.19	24658627201	1.94661E+11	1.84325E+11	97479369570	75642591765	46848490219	1.18162E+11	29772704869	33717731279	2513641821	57912009820	14959603163	79694896285	92019959497	46794167328	40108643305	24597072069	1.12098E+11	1.38605E+11	91413421238	1.89667E+11	74866567764	1.26112E+11	69509291570	38866225984	10869978726	1.50439E+11	1.12472E+11	38051464049	1.50684E+11	30811839405	1.32824E+11	70972777491	36444186054	63821783381	84822997522	14765912358	49520151538	1.41076E+11	1.04006E+11	2513641821	61791902338	91472066676	2513641821	81425194768	2513641821	47187943152	2513641821	42987587667	2513641821	40348351247	1.43958E+11	77659885451	2.11853E+11	1.0873E+11	1.2227E+11	35021616707	56662763789	1.44632E+11	1.55803E+11	1.23644E+11	82255483948	34821940596	80672965373	98395351874	85136212876	70505882260	1.28112E+11	1.30166E+11	1.13503E+11	37187749017	46764705811	79733979557	1.05451E+11	1.09679E+11	42054523975	91493658969	1.42078E+11	80651494938	23906226697	2513641821	1.20047E+11	1.2876E+11	97284835003	30421268376	33497771052	2513641821	70151708447	63508975010	32475785948	78672110960	32185138679	2659270198	61717807846	30708167596	2513641821	85285040925	22945746261	43037585332	77175601145	28330281625	34972892269	1.28001E+11	82319533888	1.82054E+11	81170401989	79864211616	81196891918	66017166143	98532632101	30018162084	2513641821	93233327237	68514699194	1.15417E+11	64309733210	76613415149	47172409921	98686602575	18972282082	52635685831	56412048218	83207127074	29045028315	1.12212E+11	46261325462	31533415795	1.28885E+11	91183168014	1.05446E+11	32787234330
ppm_2_3036	0	0	39.96	2473434002	98854037760	94336422437	2473434002	2473434002	26089253514	58820849742	2473434002	22765114404	18607640566	39644492363	2473434002	45185731745	49963092455	24954914422	2473434002	13857747810	30912151599	77314315517	33943162759	54648627012	46167987257	75599779659	26250759497	23081850075	11524108935	51154032717	60605134713	2473434002	2473434002	18345007456	74345995124	2473434002	24432165583	33147388891	2473434002	11822641332	33286276744	2473434002	2473434002	70515091763	90301938068	2473434002	87422846947	2473434002	2473434002	2473434002	2473434002	28717453604	2473434002	2473434002	2473434002	35803144673	2473434002	2473434002	2473434002	2473434002	23296368928	2473434002	87948891284	65372528715	2473434002	2473434002	2473434002	2473434002	2473434002	2473434002	2473434002	78469615362	59635128448	2473434002	28549626366	2473434002	2473434002	2473434002	19536651571	2473434002	2473434002	33353145121	17605643061	2473434002	2473434002	2473434002	82294744364	2473434002	21279141953	2473434002	2473434002	2473434002	16097139019	2473434002	2473434002	2578007388	2473434002	12991337387	2473434002	2473434002	16140093258	20511941091	30729651049	12530359354	22449805161	2473434002	2473434002	2473434002	46494858540	2473434002	45903717943	37584436281	2473434002	18442460210	57069675957	2473434002	2473434002	2473434002	2473434002	29702938937	27236038807	2473434002	12718377448	2473434002	2473434002	2473434002	2473434002	2473434002	2473434002	17571923863	67284356953	2473434002	2473434002	30511029973
ppm_2_3136	1	1	16.04	49750184588	13869802163	54680586157	32386142582	36254286920	34442156875	34309090414	21846072537	19906008870	34673121458	28294597908	30159560506	26382150271	35894113537	31732052960	32743999949	34990083970	33886301981	41031958088	42294255898	50959131144	38387622639	51757832405	37450306378	28323680594	42390064116	47308771355	35798981468	34368490645	48373702418	28041624593	48855592878	45284664409	31444552886	33408705700	45487070066	20335054278	33156715473	56626705492	48453827857	1.04898E+11	80810747063	36458785593	61061206989	42879997253	36425506635	30862642479	28214051293	29196003352	30144499694	38361851198	56344979380	34371688242	13869802163	40468249429	43948116224	32809747935	38515964005	13869802163	51722571233	42293668620	26311074339	33872050443	29912741722	67244826946	49513273431	33453117794	37963485604	52679211038	33263034122	21837335902	28547588063	36389517075	45364680720	38497196014	32688830742	35788338857	43670600349	40624005084	43261484627	13869802163	58803467762	58371444097	77331057880	49990764677	29332642182	64748830746	36967621511	35178632595	22377306875	35990134942	24311409823	39561015300	34023708258	32861039860	36014553334	31100126278	31503754254	29953274242	38677433697	35024898697	30943335625	13869802163	32997659210	13869802163	33190715280	36622392251	30524530818	27963278209	13869802163	23855393238	13869802163	34719358313	34486487092	36218148348	29996602702	30961240323	31025968689	26071100141	45123714414	29343817744	29899043056	41627121984	34102239159	33283460426	13869802163	27241357303	41216821729	41122217266	47135441943	49729652394
ppm_2_3236	1	1	16.08	1.0612E+11	48735379721	32412062905	43949391265	47845524653	52141958595	46154255495	34446398248	35227995067	36269643393	37798570843	37582965392	33473790855	50573760645	52921427241	50263986363	47060868845	46124299891	48738752660	60322719354	23625875486	46334632941	62577470286	48603430359	39498386654	59211784957	27164662197	43311881362	48722613760	56432036244	40082935992	60011048220	60330710115	45525856299	49126566599	55050810951	31702406026	47987887575	77936039878	66521658954	1.09141E+11	82742482389	50136569669	61524546187	48720818193	42123697955	47500681949	36262570744	46250243354	39692275952	45866530634	65445360793	42662038075	46091480846	49175980683	46800903871	48408142799	52839959034	66491365443	60510210252	54372549186	38247044525	54641699068	40756453136	60376073389	61756440385	48658556129	50569340031	30114449014	43689977420	35886146475	40278955031	45213247438	38452882591	49086842455	47094805333	49259209779	51839809671	55340560883	62711238514	53691770658	76032512758	66481861307	40132163992	87073272588	44146674892	51268998545	50688979644	51182665143	28977418928	38221843946	36508000448	48477061400	46168524156	37053555526	46271962647	40396851123	48614314697	42587103378	52401668946	42298029048	47254705126	51227998869	42562332455	54654149153	45938185535	49372116648	37243216189	36403477945	40890695675	34996008065	48552826199	45626181239	43579063935	40924065945	39237484550	40069957434	43487972271	31822905664	54451854562	40876053091	41095956244	53818501584	44625618052	38620214311	1.55414E+11	39311945790	49131013538	56520223311	66109459544	80397893642
ppm_2_334	1	1	15.68	34695539320	23000647292	10749274891	22989312266	26841612067	25661919339	23549272211	14873711337	15026326232	16756600271	19633289754	18752738943	17306505117	26319895611	24830214841	26280960243	23364344947	24481008099	26292821452	31691181558	3078905674	26819883668	46720575635	26310242396	21272626051	30275963944	3078905674	24568071783	25850383527	34454150227	20574089093	37342628875	35857405793	24138518377	26970827860	35789605497	3078905674	27969411840	44375504042	37930158759	59347988714	38660144136	25561416581	42845452815	22003569423	18883449369	19971651837	17395877117	19325247417	20903088853	22120048820	36733606777	25155708333	3078905674	26978355437	24574957472	23792091495	25608248536	43181824922	34468416678	29081326956	18316372226	23153944308	20488894060	45522811474	39394792928	24069501301	25092763535	9833507699	22771536801	16170749165	21286109786	25242202759	11876775847	27910878785	23085867169	24932004996	30389295509	30152331303	28649471704	34753172262	44215835510	38400257996	3078905674	35532083629	20389629602	30337810539	28075182167	24897127519	12413210045	19344684639	15233914097	24146079012	20669945426	14687825007	20233619491	21602411125	21546235072	17874696035	28266529680	19608815534	20776849074	33745453151	22125183573	32387669909	23699787675	25379040467	20119301957	19606563321	26891331005	17270877160	31231929628	23567136952	25461515602	23475760362	19829859915	19713350411	21791894250	16961003944	25873889269	20298776438	20427916040	31762248346	20852157697	20711552587	3078905674	18367636667	27381906435	30205448312	35301918771	33919998391
ppm_2_3478	2	1	50.08	4741228909	3924650689	4978510233	3337974225	7046347978	2400601108	3772899976	1782514010	1680196935	2101847115	5961507778	1540647675	3123076199	3964754800	2910395884	3949191332	2350629711	6054614073	6094283289	6442542031	5694864309	7862096113	27784380654	4313672927	2935880540	2618063748	8432614445	5287572307	4806973601	12319684822	2194867534	15024552606	11047512560	3064907162	4052170552	18026874319	2339476531	6701735652	16018592848	11916979601	23724218800	5914275940	5073461310	600424518.8	4045552861	2703509232	2390959074	1735225620	2539736080	4130893121	2683755880	600424518.8	9588458917	8044078778	10108631497	7029449036	2727045695	3218038896	600424518.8	11849661193	600424518.8	3677364115	3642039159	5343407377	16193519998	600424518.8	3930434035	5558974898	5504432049	5128424538	2625912463	4933044226	9503508389	4757247174	8510509906	2809239907	4661128003	9537266585	7920937095	3554398050	600424518.8	11592140717	600424518.8	7272237289	3682698896	1146108171	12183782212	8408332421	2272226007	1459107401	600424518.8	1094878456	1320244928	1527446614	1695718636	1128795926	6764965057	1315115690	1606462499	7538528012	1598118675	1517767279	11547531516	6060484450	17418957878	3282335858	7732680362	3314332508	2389758008	9069416359	994309108.2	15518643658	2918066964	8705579716	7084338421	2939683675	2919105447	2222620384	2267847889	1656175916	1651943025	2254833412	11946614414	1609522429	4676078005	62207486638	1271773484	600424518.8	7824750548	6904802590	3757586946
ppm_2_3665	2	0	57.01	2367534274	3413458409	4765193975	2415472706	5581602738	1865047943	2741619515	1145858707	1258614719	1863730004	364045971.4	1122824556	2371452987	2873790193	364045971.4	364045971.4	1719394360	5284646951	4653436538	364045971.4	2990593877	5189736981	25983685029	3704698767	2368707073	1903211095	9045071358	4685019253	4390363198	11530544234	1731868321	13065474146	364045971.4	2444218389	2617464740	364045971.4	1223569650	5058979418	13269509021	364045971.4	22204984329	3978506448	364045971.4	364045971.4	2664648219	870580664	1928163438	1342333213	2098331371	2979399893	364045971.4	9361096492	364045971.4	3427732614	8247669991	5666987602	2222380442	2663320810	11765292438	8708876215	5958143321	2070067354	1332977115	3357829763	9598836233	364045971.4	2910103313	4150671823	4178881777	3026429170	364045971.4	2793126733	364045971.4	3624099210	6675733285	2275680957	4044029990	8774005201	364045971.4	2804225882	364045971.4	10177020177	4326685906	3088134957	1975892865	846679819.6	8641991673	364045971.4	1367573790	1216222351	3726846774	752483549.2	959039203.2	1323466090	1341249479	747169873.9	5993386644	954841721.6	1240307808	6795934358	1158720094	1106239109	7717444398	4499025685	9391732574	2001400787	6173888537	2287583274	1367538342	9049102333	706431991.1	7570583051	2105720572	364045971.4	6483827135	1955367928	364045971.4	1821520884	1955466214	1153184373	1306217927	1852407843	364045971.4	1205651841	3979725289	51500071251	902526838.6	5892124152	364045971.4	5040350299	2296940314
ppm_2_3822	0	0	26	1114514500	2029954132	5126831582	1709653121	4634815232	1024676783	1784272170	449309293.9	683745062.2	1035304789	4503647973	855926470.4	1841689119	2149851514	1223840052	2131098504	968401646.9	4324376021	4091729161	4464764804	2102650556	5004723374	25083414219	2727953087	1669734952	1219923126	8887786256	3910066561	4124061187	9890407237	1187691121	11308371719	9239219147	1841242601	2051848883	14999162389	1257254450	4990622488	11755706655	7883944239	21083189605	2297948739	3735777460	12405059054	1725745965	1158951655	1249639518	911503358.9	1418639470	2541553374	1281168592	7994707273	7423859690	2324516874	7533251218	5258643004	1430431194	1696672049	10069407339	6966722612	4873779041	1459839459	1340141892	2768480830	10116242280	10158570950	2226711182	3153885823	4082893549	2174423678	957697879.7	2353990950	6065256134	3225904854	5388637596	1519652627	2771315607	7425025884	5481934142	1990093418	290824810.3	10515607160	290824810.3	3365175457	924407803.9	314512148.4	9504986944	6703574511	1117002711	699943419	3320607424	328139810.9	919251086.7	577399143.4	842731563.9	646244600.7	5500523639	433240816.8	674289557.9	6245735422	621291892.5	523738946.1	8000103039	3940781623	8412375420	1641046587	5379652530	1689778392	1074520830	8665111903	323319304.4	8200638403	1778270378	6549541161	5135074622	1588760155	1644355890	1094931492	1552410474	715843741.2	290824810.3	1293939572	9452301480	675458150.2	2541099097	29075870340	435950841.1	4889011467	5181238128	4314792592	1112800330
ppm_2_3915	0	0	10.55	1515129603	1876553587	4467822367	1822200858	4739818479	421523289.7	1783157833	539919389.5	823456049.3	1055647110	4629007799	421523289.7	1978829345	2254426761	1344125600	2350628062	1165220824	4327925847	4366071703	4531486828	2230529436	4378153038	23318695136	2866588303	1769101283	1433461569	9298865225	3766557732	4583682672	9553732129	1261462828	10908717550	9090883312	2069707066	2053754226	14778046934	421523289.7	4539947796	11569108948	7795720155	21560810100	2672167303	3718546385	12513653191	2165520641	1158951655	1386690834	997525432.5	1607798787	2734436895	1416573745	7826062307	7466132489	2615513383	7743037566	5533958967	1560868286	1833553670	9773528452	6565189262	4721744201	1490465497	1490308555	2824721863	10804802171	9892464409	2279565387	3041992162	4385998624	2181757054	1002477405	2502400585	5951311767	3454624715	5260449536	1645451252	2732736441	7202401082	5508957383	2178149508	5107742812	10611466279	3563821252	2775924346	1376921868	443304307.6	10339341421	6975351227	1405547521	821869965	3486414780	574343295.7	1187841536	687108470.6	1043662937	421523289.7	5576229021	680072323.8	857141466.4	6842231151	894905086.5	703813239.4	8655936425	3908831201	8228223877	1896808422	5340223078	1814521479	1234250232	8715692422	466614012.7	8206748630	1827542854	6476802553	4986051153	1734209104	1790234671	1306006900	1583436066	1071667046	807220202.3	1491874660	9598226633	894946397.8	2530523290	421523289.7	582447731.4	4781143435	5196547604	4458284933	1543970686
ppm_2_4002	0	0	17.99	1064610974	1441890610	3660973814	1526389887	4163172067	1155241218	1568330444	514718767.3	639384288.5	930122596.6	4018433018	842350470.7	1616219521	1936744133	1158602848	2020287383	1081529449	3813010776	3978802897	4180996168	1419051428	351487529.9	351487529.9	2424470625	1500244123	1270098927	9969527196	3150669860	4415944637	8633511854	1039209574	9941215643	8421036594	1707485487	1738890199	13650017736	2367496083	351487529.9	10725208863	7135078083	20905516852	2174280592	3385505615	11603489107	1598806403	1192498829	1165713671	351487529.9	1336909458	2310890616	1332391838	6994525322	6724764489	1703852585	7168558957	5262803217	1420893771	1573280815	8444955386	5743629220	4042747021	1306556150	351487529.9	2483562053	10388075184	9131133254	1998190744	2757957338	3761493046	1903821259	901303217.4	2211657290	5320591654	3178045225	4747960834	1432501681	2412979212	6521522985	4926926581	1877911933	3958968707	10277667293	351487529.9	1909335293	881738795.2	390306458.5	10309533491	6165292895	1109426044	695862740.9	2790954816	433596811.6	1336768944	551917488.8	850609106.9	636634288.1	5131450097	533542206.7	686367785.2	5636353912	736883814.4	610346448	8314143418	3399134464	7950017495	1532925146	4857024457	1448829967	969619591.2	8188227882	371631410.5	7910301107	1381337371	5843210099	4329509220	1391214381	1457857225	956915981.6	1172480335	868992094.1	936184852.1	1120240263	8590202129	707874952.9	2074020475	6636707569	484791400.4	3997225247	4630668477	3871310638	998062350.3
ppm_2_4107	1	1	30.73	386289211.1	839944719.3	186474014	998080861.3	3243837879	885383798.4	1068985280	375033539.6	412966998.5	637447563.6	186474014	507915144.4	996400412.8	1334508398	830673936.4	1384868487	186474014	3097969980	3247926365	3586489190	186474014	186474014	186474014	1818442329	1074017585	1192922657	10112176127	2395107403	186474014	7525159637	186474014	186474014	186474014	1094936592	1298056474	186474014	186474014	4217600011	9469989423	186474014	19867565981	1331135196	2720535478	186474014	186474014	186474014	872961075.2	186474014	975541023.5	1591741808	186474014	186474014	5785976769	607933835.3	186474014	4757999617	1160761974	1106421843	186474014	186474014	186474014	883004501.1	1021316320	186474014	186474014	186474014	1537628222	2242484394	2972702981	1303974498	186474014	1620062698	186474014	2611909112	4017560125	1031733813	1934098879	5564891395	4189219182	1416015025	186474014	186474014	186474014	1642319384	212010376.3	234885253.5	186474014	186474014	545667542.8	420167448	186474014	211293438.7	1177016302	345735140.7	565645002	186474014	4453466314	186474014	357034273.9	186474014	459434507.7	358005797.8	7837785745	186474014	7069384524	822927667.5	186474014	847523815.7	469097184.6	186474014	262426130.2	186474014	768705608.5	186474014	186474014	834740167.2	914736969.2	525223462.3	630510870.2	527053290.7	734928710	667143001.4	186474014	390672314.5	1434811610	7248898733	186474014	2702116451	3722642434	2928362951	368650100.6
ppm_2_4258	0	0	82.57	212763416.8	649800191.4	59671835.35	826638536.5	2713686832	519542324.7	854382678.7	302975245.2	293993758.8	371952684.7	2760383725	412422680.5	796419810.8	1067271900	636408031.4	59671835.35	449823676.9	2503175968	3118011149	59671835.35	249462026.2	2947708964	59671835.35	59671835.35	925038451.7	1081866963	59671835.35	59671835.35	4140422994	59671835.35	59671835.35	59671835.35	6406110404	59671835.35	1116019835	59671835.35	808084981.2	59671835.35	59671835.35	5026109981	59671835.35	1069296869	2383853851	59671835.35	655664528.3	813643910	776379614.5	657482994.3	831420740.9	1343714348	802805519.6	59671835.35	59671835.35	501320759.6	5798093674	4639770316	964285074.5	1044638516	59671835.35	3629515208	2470426411	755895773.5	59671835.35	1563081751	10158266941	6774904535	59671835.35	59671835.35	2981761466	1093484174	600093939.7	1526166696	3693037109	2664109510	3451640891	925791898.2	1680329670	59671835.35	3589782825	59671835.35	59671835.35	59671835.35	3242307032	1715634870	278735514.6	230218060.9	59671835.35	4257984150	392486509.2	355852658.6	1486863774	189823969.8	1393233297	355971955.3	378347925	371577219.3	3979439581	59671835.35	314267317.9	59671835.35	59671835.35	289561594.6	59671835.35	2221833521	59671835.35	59671835.35	3441003875	665492692.1	330238759.5	6969175264	269092901.8	8399570738	588649343.1	59671835.35	2759094794	669029040.9	745542778.7	402467001.9	486966324.9	379612780.4	462257152.4	512193190.3	5982227294	59671835.35	1118352415	8670611641	277344026.8	2371549241	59671835.35	59671835.35	59671835.35
